"Contrast, Brightness, Saturation",,"TODO! Contrast, Brightness, Saturation",,,,,,,,,0,,
&Contrast:,,&Contrasto:,,,,,,,,,0,,
Slider1,,Slider1,,,,,,,,,0,,
&Brightness:,,&Luminosità:,,,,,,,,,0,,
Slider2,,Slider2,,,,,,,,,0,,
&Colour:,,&Colore:,,,,,,,,,0,,
Slider1,,Slider1,,,,,,,,,0,,
Static,,Statico,,,,,,,,,0,,
Pan/Tilt/Zoom Configuration,,TODO! Pan/Tilt/Zoom Configuration,,,,,,,,,0,,
OK,,OK,,,,,,,,,0,,
Left,,Sinistra,,,,,,,,,0,,
Up,,SU,,,,,,,,,0,,
Right,,Destra,,,,,,,,,0,,
Down,,GIÙ,,,,,,,,,0,,
RETURN,,RIENTRA,,,,,,,,,0,,
ESC,,ESC,,,,,,,,,0,,
Pan/Tilt/Zoom Control,,TODO! Pan/Tilt/Zoom Control,,,,,,,,,0,,
Left,,Sinistra,,,,,,,,,0,,
Up,,SU,,,,,,,,,0,,
Right,,Destra,,,,,,,,,0,,
Down,,GIÙ,,,,,,,,,0,,
Center,,Centrato,,,,,,,,,0,,
O,,O,,,,,,,,,0,,
C,,C,,,,,,,,,0,,
N,,N,,,,,,,,,0,,
F,,F,,,,,,,,,0,,
T,,T,,,,,,,,,0,,
W,,W,,,,,,,,,0,,
1,,1,,,,,,,,,0,,
2,,2,,,,,,,,,0,,
3,,3,,,,,,,,,0,,
4,,4,,,,,,,,,0,,
5,,5,,,,,,,,,0,,
6,,6,,,,,,,,,0,,
Slider1,,Slider1,,,,,,,,,0,,
7,,7,,,,,,,,,0,,
8,,8,,,,,,,,,0,,
9,,9,,,,,,,,,0,,
Camera switching,,TODO! Ciclica di telecamera,,,,,,,,,0,,
&Name:,,&Nome:,,,,,,,,,0,,
OK,,OK,,,,,,,,,0,,
Cancel,,Annulla,,,,,,,,,0,,
&Delete,,&Elimina,,,,,,,,,0,,
Connecting to,,TODO! Connessere su,,,,,,,,,0,,
Cancel,,Annulla,,,,,,,,,0,,
,,,,,,,,,,,0,,
Progress1,,Progress1,,,,,,,,,0,,
Temporary detector deactivation,,TODO! Temporary detector deactivation,,,,,,,,,0,,
Detector name,,TODO! Detector name,,,,,,,,,0,,
List1,,List1,,,,,,,,,0,,
Start time / Start date,,TODO! Ora / Data initiale,,,,,,,,,0,,
DateTimePicker1,,DateTimePicker1,,,,,,,,,0,,
DateTimePicker1,,DateTimePicker1,,,,,,,,,0,,
End time / End date,,TODO! Ora / Data finale,,,,,,,,,0,,
DateTimePicker1,,DateTimePicker1,,,,,,,,,0,,
DateTimePicker1,,DateTimePicker1,,,,,,,,,0,,
New,,Nuovo,,,,,,,,,0,,
