New\nCreates a new element,,TODO! Nuovo\nCrei un nouvo elemento,,,,,,,,,0,,
Delete\nDeletes the selected element,,TODO! Elimina\nElimina il elemento selezionato,,,,,,,,,0,,
Undo\nUndo the last changes ,,TODO! Undo\nUndo the last changes ,,,,,,,,,0,,
Initialise\nInitialises the system,,TODO! Initializzazione\n <Initialise> il sistema,,,,,,,,,0,,
Tool Tips on/off,,TODO! Tool Tips on/off,,,,,,,,,0,,
Archive,,Archivio,,,,,,,,,0,,
You are importing settings from another system!\nThis may cause damage to this system or errors in functionality.\nDo you want to import the settings nevertheless?,,TODO! You are importing settings from another system!\nThis may cause damage to this system or errors in functionality.\nDo you want to import the settings nevertheless?,,,,,,,,,0,,
The entered address or calling number for %s contains invalid symbols!,,TODO! The entered address or calling number for %s contains invalid symbols!,,,,,,,,,0,,
You must enter an archive size greater than 0 or check 'all'.,,TODO! You must enter an archive size greater than 0 or check 'all'.,,,,,,,,,0,,
The entered size is greater than the maximum available size!\nThe maximum size will be used.,,TODO! The entered size is greater than the maximum available size!\nThe maximum size will be used.,,,,,,,,,0,,
Login of %s successful,,TODO! Login of %s successful,,,,,,,,,0,,
Login of %s denied,,TODO! Login of %s denied,,,,,,,,,0,,
This drive has fixed archives!\nYou must remove this assignment first to change the usage of the drive.\nThe usage was not changed!,,TODO! This drive has fixed archives!\nYou must remove this assignment first to change the usage of the drive.\nThe usage was not changed!,,,,,,,,,0,,
Drives,,Unità,,,,,,,,,0,,
Archives,,TODO! Archives,,,,,,,,,0,,
No,,No,,,,,,,,,0,,
Size in MB,,TODO! Size in MB,,,,,,,,,0,,
Alarm,,Allarme,,,,,,,,,0,,
Ring,,TODO! Ring,,,,,,,,,0,,
Pre-ring,,TODO! Pre-ring,,,,,,,,,0,,
New archive,,TODO! Nuovo archivio,,,,,,,,,0,,
Drive,,Unità,,,,,,,,,0,,
Used as,,TODO! Usato per,,,,,,,,,0,,
